revenue_id,subscriber_id,month,amount,plan_type
56208,S009250,2024-12,199,Basic
56209,S009251,2024-10,199,Basic
56210,S009251,2024-11,199,Basic
56211,S009251,2024-12,199,Basic
56212,S009252,2024-07,699,Premium
56213,S009252,2024-08,699,Premium
56214,S009252,2024-09,699,Premium
56215,S009252,2024-10,699,Premium
56216,S009252,2024-11,699,Premium
56217,S009252,2024-12,699,Premium
56218,S009253,2024-04,199,Basic
56219,S009253,2024-05,199,Basic
56220,S009253,2024-06,199,Basic
56221,S009253,2024-07,199,Basic
56222,S009253,2024-08,199,Basic
56223,S009253,2024-09,199,Basic
56224,S009253,2024-10,199,Basic
56225,S009253,2024-11,199,Basic
56226,S009253,2024-12,199,Basic
56227,S009254,2024-10,399,Standard
56228,S009254,2024-11,399,Standard
56229,S009254,2024-12,399,Standard
56230,S009255,2024-06,399,Standard
56231,S009255,2024-07,399,Standard
56232,S009255,2024-08,399,Standard
56233,S009255,2024-09,399,Standard
56234,S009255,2024-10,399,Standard
56235,S009255,2024-11,399,Standard
56236,S009255,2024-12,399,Standard
56237,S009256,2024-06,399,Standard
56238,S009256,2024-07,399,Standard
56239,S009256,2024-08,399,Standard
56240,S009256,2024-09,399,Standard
56241,S009256,2024-10,399,Standard
56242,S009256,2024-11,399,Standard
56243,S009256,2024-12,399,Standard
56244,S009257,2024-05,399,Standard
56245,S009257,2024-06,399,Standard
56246,S009257,2024-07,399,Standard
56247,S009257,2024-08,399,Standard
56248,S009257,2024-09,399,Standard
56249,S009257,2024-10,399,Standard
56250,S009257,2024-11,399,Standard
56251,S009257,2024-12,399,Standard
56252,S009258,2024-05,199,Basic
56253,S009258,2024-06,199,Basic
56254,S009258,2024-07,199,Basic
56255,S009258,2024-08,199,Basic
56256,S009258,2024-09,199,Basic
56257,S009258,2024-10,199,Basic
56258,S009258,2024-11,199,Basic
56259,S009258,2024-12,199,Basic
56260,S009259,2024-10,199,Basic
56261,S009259,2024-11,199,Basic
56262,S009259,2024-12,199,Basic
56263,S009260,2024-04,399,Standard
56264,S009260,2024-05,399,Standard
56265,S009260,2024-06,399,Standard
56266,S009260,2024-07,399,Standard
56267,S009260,2024-08,399,Standard
56268,S009260,2024-09,399,Standard
56269,S009260,2024-10,399,Standard
56270,S009260,2024-11,399,Standard
56271,S009260,2024-12,399,Standard
56272,S009261,2024-03,199,Basic
56273,S009261,2024-04,199,Basic
56274,S009261,2024-05,199,Basic
56275,S009261,2024-06,199,Basic
56276,S009261,2024-07,199,Basic
56277,S009261,2024-08,199,Basic
56278,S009261,2024-09,199,Basic
56279,S009261,2024-10,199,Basic
56280,S009261,2024-11,199,Basic
56281,S009261,2024-12,199,Basic
56282,S009262,2024-11,199,Basic
56283,S009262,2024-12,199,Basic
56284,S009263,2024-12,199,Basic
56285,S009264,2024-10,399,Standard
56286,S009264,2024-11,399,Standard
56287,S009264,2024-12,399,Standard
56288,S009265,2024-06,199,Basic
56289,S009265,2024-07,199,Basic
56290,S009265,2024-08,199,Basic
56291,S009265,2024-09,199,Basic
56292,S009265,2024-10,199,Basic
56293,S009265,2024-11,199,Basic
56294,S009265,2024-12,199,Basic
56295,S009266,2024-05,199,Basic
56296,S009266,2024-06,199,Basic
56297,S009266,2024-07,199,Basic
56298,S009266,2024-08,199,Basic
56299,S009266,2024-09,199,Basic
56300,S009266,2024-10,199,Basic
56301,S009266,2024-11,199,Basic
56302,S009266,2024-12,199,Basic
56303,S009267,2024-08,199,Basic
56304,S009267,2024-09,199,Basic
56305,S009267,2024-10,199,Basic
56306,S009267,2024-11,199,Basic
56307,S009267,2024-12,199,Basic
56308,S009268,2024-02,399,Standard
56309,S009268,2024-03,399,Standard
56310,S009268,2024-04,399,Standard
56311,S009268,2024-05,399,Standard
56312,S009268,2024-06,399,Standard
56313,S009268,2024-07,399,Standard
56314,S009268,2024-08,399,Standard
56315,S009268,2024-09,399,Standard
56316,S009268,2024-10,399,Standard
56317,S009268,2024-11,399,Standard
56318,S009268,2024-12,399,Standard
56319,S009269,2024-12,199,Basic
56320,S009270,2024-11,199,Basic
56321,S009270,2024-12,199,Basic
56322,S009271,2024-08,199,Basic
56323,S009271,2024-09,199,Basic
56324,S009271,2024-10,199,Basic
56325,S009271,2024-11,199,Basic
56326,S009271,2024-12,199,Basic
56327,S009272,2024-09,199,Basic
56328,S009272,2024-10,199,Basic
56329,S009272,2024-11,199,Basic
56330,S009272,2024-12,199,Basic
56331,S009273,2024-01,199,Basic
56332,S009273,2024-02,199,Basic
56333,S009273,2024-03,199,Basic
56334,S009273,2024-04,199,Basic
56335,S009273,2024-05,199,Basic
56336,S009273,2024-06,199,Basic
56337,S009273,2024-07,199,Basic
56338,S009273,2024-08,199,Basic
56339,S009273,2024-09,199,Basic
56340,S009273,2024-10,199,Basic
56341,S009273,2024-11,199,Basic
56342,S009273,2024-12,199,Basic
56343,S009274,2024-04,199,Basic
56344,S009274,2024-05,199,Basic
56345,S009274,2024-06,199,Basic
56346,S009274,2024-07,199,Basic
56347,S009274,2024-08,199,Basic
56348,S009274,2024-09,199,Basic
56349,S009274,2024-10,199,Basic
56350,S009274,2024-11,199,Basic
56351,S009274,2024-12,199,Basic
56352,S009275,2024-11,399,Standard
56353,S009275,2024-12,399,Standard
56354,S009276,2024-03,199,Basic
56355,S009276,2024-04,199,Basic
56356,S009276,2024-05,199,Basic
56357,S009276,2024-06,199,Basic
56358,S009276,2024-07,199,Basic
56359,S009276,2024-08,199,Basic
56360,S009276,2024-09,199,Basic
56361,S009276,2024-10,199,Basic
56362,S009276,2024-11,199,Basic
56363,S009276,2024-12,199,Basic
56364,S009277,2024-05,699,Premium
56365,S009277,2024-06,699,Premium
56366,S009277,2024-07,699,Premium
56367,S009277,2024-08,699,Premium
56368,S009277,2024-09,699,Premium
56369,S009277,2024-10,699,Premium
56370,S009277,2024-11,699,Premium
56371,S009277,2024-12,699,Premium
56372,S009278,2024-11,699,Premium
56373,S009278,2024-12,699,Premium
56374,S009279,2024-07,399,Standard
56375,S009279,2024-08,399,Standard
56376,S009279,2024-09,399,Standard
56377,S009279,2024-10,399,Standard
56378,S009280,2024-03,199,Basic
56379,S009280,2024-04,199,Basic
56380,S009280,2024-05,199,Basic
56381,S009280,2024-06,199,Basic
56382,S009280,2024-07,199,Basic
56383,S009280,2024-08,199,Basic
56384,S009280,2024-09,199,Basic
56385,S009280,2024-10,199,Basic
56386,S009280,2024-11,199,Basic
56387,S009280,2024-12,199,Basic
56388,S009281,2024-10,199,Basic
56389,S009281,2024-11,199,Basic
56390,S009281,2024-12,199,Basic
56391,S009282,2024-06,699,Premium
56392,S009282,2024-07,699,Premium
56393,S009282,2024-08,699,Premium
56394,S009282,2024-09,699,Premium
56395,S009282,2024-10,699,Premium
56396,S009282,2024-11,699,Premium
56397,S009282,2024-12,699,Premium
56398,S009283,2024-02,199,Basic
56399,S009283,2024-03,199,Basic
56400,S009283,2024-04,199,Basic
56401,S009283,2024-05,199,Basic
56402,S009283,2024-06,199,Basic
56403,S009283,2024-07,199,Basic
56404,S009283,2024-08,199,Basic
56405,S009283,2024-09,199,Basic
56406,S009283,2024-10,199,Basic
56407,S009283,2024-11,199,Basic
56408,S009283,2024-12,199,Basic
56409,S009284,2024-05,199,Basic
56410,S009284,2024-06,199,Basic
56411,S009284,2024-07,199,Basic
56412,S009284,2024-08,199,Basic
56413,S009284,2024-09,199,Basic
56414,S009284,2024-10,199,Basic
56415,S009284,2024-11,199,Basic
56416,S009284,2024-12,199,Basic
56417,S009285,2024-02,199,Basic
56418,S009285,2024-03,199,Basic
56419,S009285,2024-04,199,Basic
56420,S009285,2024-05,199,Basic
56421,S009285,2024-06,199,Basic
56422,S009285,2024-07,199,Basic
56423,S009285,2024-08,199,Basic
56424,S009285,2024-09,199,Basic
56425,S009285,2024-10,199,Basic
56426,S009285,2024-11,199,Basic
56427,S009285,2024-12,199,Basic
56428,S009286,2024-02,699,Premium
56429,S009286,2024-03,699,Premium
56430,S009286,2024-04,699,Premium
56431,S009286,2024-05,699,Premium
56432,S009286,2024-06,699,Premium
56433,S009286,2024-07,699,Premium
56434,S009287,2024-11,199,Basic
56435,S009287,2024-12,199,Basic
56436,S009288,2024-01,399,Standard
56437,S009288,2024-02,399,Standard
56438,S009288,2024-03,399,Standard
56439,S009288,2024-04,399,Standard
56440,S009288,2024-05,399,Standard
56441,S009288,2024-06,399,Standard
56442,S009288,2024-07,399,Standard
56443,S009288,2024-08,399,Standard
56444,S009288,2024-09,399,Standard
56445,S009288,2024-10,399,Standard
56446,S009288,2024-11,399,Standard
56447,S009288,2024-12,399,Standard
56448,S009289,2024-01,199,Basic
56449,S009289,2024-02,199,Basic
56450,S009289,2024-03,199,Basic
56451,S009289,2024-04,199,Basic
56452,S009289,2024-05,199,Basic
56453,S009289,2024-06,199,Basic
56454,S009289,2024-07,199,Basic
56455,S009289,2024-08,199,Basic
56456,S009289,2024-09,199,Basic
56457,S009289,2024-10,199,Basic
56458,S009289,2024-11,199,Basic
56459,S009289,2024-12,199,Basic
56460,S009290,2024-02,199,Basic
56461,S009290,2024-03,199,Basic
56462,S009290,2024-04,199,Basic
56463,S009290,2024-05,199,Basic
56464,S009290,2024-06,199,Basic
56465,S009290,2024-07,199,Basic
56466,S009290,2024-08,199,Basic
56467,S009290,2024-09,199,Basic
56468,S009290,2024-10,199,Basic
56469,S009290,2024-11,199,Basic
56470,S009290,2024-12,199,Basic
56471,S009291,2024-05,199,Basic
56472,S009291,2024-06,199,Basic
56473,S009291,2024-07,199,Basic
56474,S009291,2024-08,199,Basic
56475,S009291,2024-09,199,Basic
56476,S009291,2024-10,199,Basic
56477,S009291,2024-11,199,Basic
56478,S009291,2024-12,199,Basic
56479,S009292,2024-11,699,Premium
56480,S009292,2024-12,699,Premium
56481,S009293,2024-07,399,Standard
56482,S009293,2024-08,399,Standard
56483,S009293,2024-09,399,Standard
56484,S009293,2024-10,399,Standard
56485,S009293,2024-11,399,Standard
56486,S009293,2024-12,399,Standard
56487,S009294,2024-03,699,Premium
56488,S009294,2024-04,699,Premium
56489,S009294,2024-05,699,Premium
56490,S009294,2024-06,699,Premium
56491,S009295,2024-03,199,Basic
56492,S009295,2024-04,199,Basic
56493,S009295,2024-05,199,Basic
56494,S009295,2024-06,199,Basic
56495,S009295,2024-07,199,Basic
56496,S009296,2024-11,699,Premium
56497,S009296,2024-12,699,Premium
56498,S009297,2024-03,199,Basic
56499,S009297,2024-04,199,Basic
56500,S009297,2024-05,199,Basic
56501,S009297,2024-06,199,Basic
56502,S009297,2024-07,199,Basic
56503,S009297,2024-08,199,Basic
56504,S009297,2024-09,199,Basic
56505,S009297,2024-10,199,Basic
56506,S009297,2024-11,199,Basic
56507,S009297,2024-12,199,Basic
56508,S009298,2024-04,699,Premium
56509,S009298,2024-05,699,Premium
56510,S009298,2024-06,699,Premium
56511,S009298,2024-07,699,Premium
56512,S009298,2024-08,699,Premium
56513,S009298,2024-09,699,Premium
56514,S009298,2024-10,699,Premium
56515,S009298,2024-11,699,Premium
56516,S009298,2024-12,699,Premium
56517,S009299,2024-06,199,Basic
56518,S009299,2024-07,199,Basic
56519,S009299,2024-08,199,Basic
56520,S009299,2024-09,199,Basic
56521,S009299,2024-10,199,Basic
56522,S009299,2024-11,199,Basic
56523,S009299,2024-12,199,Basic
56524,S009300,2024-07,199,Basic
56525,S009300,2024-08,199,Basic
56526,S009300,2024-09,199,Basic
56527,S009300,2024-10,199,Basic
56528,S009300,2024-11,199,Basic
56529,S009300,2024-12,199,Basic
56530,S009301,2024-02,199,Basic
56531,S009301,2024-03,199,Basic
56532,S009301,2024-04,199,Basic
56533,S009301,2024-05,199,Basic
56534,S009301,2024-06,199,Basic
56535,S009301,2024-07,199,Basic
56536,S009302,2024-02,199,Basic
56537,S009302,2024-03,199,Basic
56538,S009302,2024-04,199,Basic
56539,S009302,2024-05,199,Basic
56540,S009302,2024-06,199,Basic
56541,S009302,2024-07,199,Basic
56542,S009303,2024-05,699,Premium
56543,S009303,2024-06,699,Premium
56544,S009303,2024-07,699,Premium
56545,S009303,2024-08,699,Premium
56546,S009303,2024-09,699,Premium
56547,S009303,2024-10,699,Premium
56548,S009303,2024-11,699,Premium
56549,S009303,2024-12,699,Premium
56550,S009304,2024-12,399,Standard
56551,S009305,2024-08,199,Basic
56552,S009305,2024-09,199,Basic
56553,S009305,2024-10,199,Basic
56554,S009305,2024-11,199,Basic
56555,S009305,2024-12,199,Basic
56556,S009306,2024-12,199,Basic
56557,S009307,2024-06,399,Standard
56558,S009307,2024-07,399,Standard
56559,S009307,2024-08,399,Standard
56560,S009307,2024-09,399,Standard
56561,S009308,2024-10,399,Standard
56562,S009308,2024-11,399,Standard
56563,S009308,2024-12,399,Standard
56564,S009309,2024-08,399,Standard
56565,S009309,2024-09,399,Standard
56566,S009309,2024-10,399,Standard
56567,S009309,2024-11,399,Standard
56568,S009309,2024-12,399,Standard
56569,S009310,2024-10,199,Basic
56570,S009310,2024-11,199,Basic
56571,S009310,2024-12,199,Basic
56572,S009311,2024-04,699,Premium
56573,S009311,2024-05,699,Premium
56574,S009311,2024-06,699,Premium
56575,S009311,2024-07,699,Premium
56576,S009311,2024-08,699,Premium
56577,S009311,2024-09,699,Premium
56578,S009311,2024-10,699,Premium
56579,S009311,2024-11,699,Premium
56580,S009311,2024-12,699,Premium
56581,S009312,2024-10,199,Basic
56582,S009312,2024-11,199,Basic
56583,S009312,2024-12,199,Basic
56584,S009313,2024-04,199,Basic
56585,S009313,2024-05,199,Basic
56586,S009313,2024-06,199,Basic
56587,S009313,2024-07,199,Basic
56588,S009313,2024-08,199,Basic
56589,S009313,2024-09,199,Basic
56590,S009313,2024-10,199,Basic
56591,S009313,2024-11,199,Basic
56592,S009313,2024-12,199,Basic
56593,S009314,2024-11,199,Basic
56594,S009314,2024-12,199,Basic
56595,S009315,2024-11,199,Basic
56596,S009315,2024-12,199,Basic
56597,S009316,2024-08,399,Standard
56598,S009316,2024-09,399,Standard
56599,S009316,2024-10,399,Standard
56600,S009316,2024-11,399,Standard
56601,S009316,2024-12,399,Standard
56602,S009317,2024-06,199,Basic
56603,S009317,2024-07,199,Basic
56604,S009317,2024-08,199,Basic
56605,S009317,2024-09,199,Basic
56606,S009318,2024-07,399,Standard
56607,S009318,2024-08,399,Standard
56608,S009318,2024-09,399,Standard
56609,S009318,2024-10,399,Standard
56610,S009318,2024-11,399,Standard
56611,S009318,2024-12,399,Standard
56612,S009319,2024-04,199,Basic
56613,S009319,2024-05,199,Basic
56614,S009319,2024-06,199,Basic
56615,S009319,2024-07,199,Basic
56616,S009319,2024-08,199,Basic
56617,S009319,2024-09,199,Basic
56618,S009319,2024-10,199,Basic
56619,S009319,2024-11,199,Basic
56620,S009319,2024-12,199,Basic
56621,S009320,2024-04,399,Standard
56622,S009320,2024-05,399,Standard
56623,S009320,2024-06,399,Standard
56624,S009320,2024-07,399,Standard
56625,S009320,2024-08,399,Standard
56626,S009320,2024-09,399,Standard
56627,S009320,2024-10,399,Standard
56628,S009320,2024-11,399,Standard
56629,S009320,2024-12,399,Standard
56630,S009321,2024-01,199,Basic
56631,S009321,2024-02,199,Basic
56632,S009321,2024-03,199,Basic
56633,S009321,2024-04,199,Basic
56634,S009321,2024-05,199,Basic
56635,S009321,2024-06,199,Basic
56636,S009321,2024-07,199,Basic
56637,S009321,2024-08,199,Basic
56638,S009321,2024-09,199,Basic
56639,S009321,2024-10,199,Basic
56640,S009321,2024-11,199,Basic
56641,S009321,2024-12,199,Basic
56642,S009322,2024-01,199,Basic
56643,S009322,2024-02,199,Basic
56644,S009322,2024-03,199,Basic
56645,S009322,2024-04,199,Basic
56646,S009322,2024-05,199,Basic
56647,S009322,2024-06,199,Basic
56648,S009322,2024-07,199,Basic
56649,S009322,2024-08,199,Basic
56650,S009322,2024-09,199,Basic
56651,S009322,2024-10,199,Basic
56652,S009322,2024-11,199,Basic
56653,S009322,2024-12,199,Basic
56654,S009323,2024-08,199,Basic
56655,S009323,2024-09,199,Basic
56656,S009323,2024-10,199,Basic
56657,S009323,2024-11,199,Basic
56658,S009323,2024-12,199,Basic
56659,S009324,2024-08,199,Basic
56660,S009324,2024-09,199,Basic
56661,S009324,2024-10,199,Basic
56662,S009324,2024-11,199,Basic
56663,S009324,2024-12,199,Basic
56664,S009325,2024-07,199,Basic
56665,S009325,2024-08,199,Basic
56666,S009325,2024-09,199,Basic
56667,S009325,2024-10,199,Basic
56668,S009325,2024-11,199,Basic
56669,S009325,2024-12,199,Basic
56670,S009326,2024-04,199,Basic
56671,S009326,2024-05,199,Basic
56672,S009326,2024-06,199,Basic
56673,S009326,2024-07,199,Basic
56674,S009326,2024-08,199,Basic
56675,S009326,2024-09,199,Basic
56676,S009326,2024-10,199,Basic
56677,S009326,2024-11,199,Basic
56678,S009326,2024-12,199,Basic
56679,S009327,2024-11,699,Premium
56680,S009327,2024-12,699,Premium
56681,S009328,2024-07,399,Standard
56682,S009328,2024-08,399,Standard
56683,S009328,2024-09,399,Standard
56684,S009328,2024-10,399,Standard
56685,S009328,2024-11,399,Standard
56686,S009328,2024-12,399,Standard
56687,S009329,2024-05,399,Standard
56688,S009329,2024-06,399,Standard
56689,S009329,2024-07,399,Standard
56690,S009329,2024-08,399,Standard
56691,S009329,2024-09,399,Standard
56692,S009329,2024-10,399,Standard
56693,S009329,2024-11,399,Standard
56694,S009329,2024-12,399,Standard
56695,S009330,2024-06,199,Basic
56696,S009330,2024-07,199,Basic
56697,S009330,2024-08,199,Basic
56698,S009330,2024-09,199,Basic
56699,S009330,2024-10,199,Basic
56700,S009330,2024-11,199,Basic
56701,S009331,2024-12,199,Basic
56702,S009332,2024-01,199,Basic
56703,S009332,2024-02,199,Basic
56704,S009332,2024-03,199,Basic
56705,S009332,2024-04,199,Basic
56706,S009332,2024-05,199,Basic
56707,S009332,2024-06,199,Basic
56708,S009332,2024-07,199,Basic
56709,S009332,2024-08,199,Basic
56710,S009332,2024-09,199,Basic
56711,S009332,2024-10,199,Basic
56712,S009332,2024-11,199,Basic
56713,S009332,2024-12,199,Basic
56714,S009333,2024-05,699,Premium
56715,S009333,2024-06,699,Premium
56716,S009333,2024-07,699,Premium
56717,S009333,2024-08,699,Premium
56718,S009333,2024-09,699,Premium
56719,S009333,2024-10,699,Premium
56720,S009334,2024-06,199,Basic
56721,S009334,2024-07,199,Basic
56722,S009334,2024-08,199,Basic
56723,S009334,2024-09,199,Basic
56724,S009334,2024-10,199,Basic
56725,S009334,2024-11,199,Basic
56726,S009334,2024-12,199,Basic
56727,S009335,2024-11,199,Basic
56728,S009335,2024-12,199,Basic
56729,S009336,2024-09,199,Basic
56730,S009336,2024-10,199,Basic
56731,S009336,2024-11,199,Basic
56732,S009336,2024-12,199,Basic
56733,S009337,2024-01,199,Basic
56734,S009337,2024-02,199,Basic
56735,S009337,2024-03,199,Basic
56736,S009337,2024-04,199,Basic
56737,S009337,2024-05,199,Basic
56738,S009337,2024-06,199,Basic
56739,S009337,2024-07,199,Basic
56740,S009337,2024-08,199,Basic
56741,S009337,2024-09,199,Basic
56742,S009337,2024-10,199,Basic
56743,S009337,2024-11,199,Basic
56744,S009337,2024-12,199,Basic
56745,S009338,2024-05,399,Standard
56746,S009338,2024-06,399,Standard
56747,S009338,2024-07,399,Standard
56748,S009339,2024-03,699,Premium
56749,S009339,2024-04,699,Premium
56750,S009339,2024-05,699,Premium
56751,S009339,2024-06,699,Premium
56752,S009339,2024-07,699,Premium
56753,S009339,2024-08,699,Premium
56754,S009339,2024-09,699,Premium
56755,S009340,2024-01,199,Basic
56756,S009340,2024-02,199,Basic
56757,S009340,2024-03,199,Basic
56758,S009340,2024-04,199,Basic
56759,S009340,2024-05,199,Basic
56760,S009340,2024-06,199,Basic
56761,S009340,2024-07,199,Basic
56762,S009340,2024-08,199,Basic
56763,S009340,2024-09,199,Basic
56764,S009340,2024-10,199,Basic
56765,S009340,2024-11,199,Basic
56766,S009340,2024-12,199,Basic
56767,S009341,2024-08,399,Standard
56768,S009341,2024-09,399,Standard
56769,S009341,2024-10,399,Standard
56770,S009341,2024-11,399,Standard
56771,S009341,2024-12,399,Standard
56772,S009342,2024-03,399,Standard
56773,S009342,2024-04,399,Standard
56774,S009343,2024-05,699,Premium
56775,S009343,2024-06,699,Premium
56776,S009343,2024-07,699,Premium
56777,S009343,2024-08,699,Premium
56778,S009343,2024-09,699,Premium
56779,S009343,2024-10,699,Premium
56780,S009343,2024-11,699,Premium
56781,S009343,2024-12,699,Premium
56782,S009344,2024-11,199,Basic
56783,S009344,2024-12,199,Basic
56784,S009345,2024-08,399,Standard
56785,S009345,2024-09,399,Standard
56786,S009345,2024-10,399,Standard
56787,S009345,2024-11,399,Standard
56788,S009345,2024-12,399,Standard
56789,S009346,2024-05,399,Standard
56790,S009346,2024-06,399,Standard
56791,S009346,2024-07,399,Standard
56792,S009346,2024-08,399,Standard
56793,S009346,2024-09,399,Standard
56794,S009346,2024-10,399,Standard
56795,S009346,2024-11,399,Standard
56796,S009346,2024-12,399,Standard
56797,S009347,2024-10,199,Basic
56798,S009347,2024-11,199,Basic
56799,S009347,2024-12,199,Basic
56800,S009348,2024-10,699,Premium
56801,S009348,2024-11,699,Premium
56802,S009348,2024-12,699,Premium
56803,S009349,2024-09,199,Basic
56804,S009349,2024-10,199,Basic
56805,S009349,2024-11,199,Basic
56806,S009349,2024-12,199,Basic
56807,S009350,2024-09,699,Premium
56808,S009350,2024-10,699,Premium
56809,S009350,2024-11,699,Premium
56810,S009350,2024-12,699,Premium
56811,S009351,2024-08,199,Basic
56812,S009351,2024-09,199,Basic
56813,S009351,2024-10,199,Basic
56814,S009351,2024-11,199,Basic
56815,S009351,2024-12,199,Basic
56816,S009352,2024-07,699,Premium
56817,S009352,2024-08,699,Premium
56818,S009352,2024-09,699,Premium
56819,S009352,2024-10,699,Premium
56820,S009352,2024-11,699,Premium
56821,S009352,2024-12,699,Premium
56822,S009353,2024-02,399,Standard
56823,S009353,2024-03,399,Standard
56824,S009353,2024-04,399,Standard
56825,S009353,2024-05,399,Standard
56826,S009353,2024-06,399,Standard
56827,S009353,2024-07,399,Standard
56828,S009353,2024-08,399,Standard
56829,S009353,2024-09,399,Standard
56830,S009353,2024-10,399,Standard
56831,S009353,2024-11,399,Standard
56832,S009353,2024-12,399,Standard
56833,S009354,2024-05,199,Basic
56834,S009354,2024-06,199,Basic
56835,S009354,2024-07,199,Basic
56836,S009354,2024-08,199,Basic
56837,S009354,2024-09,199,Basic
56838,S009354,2024-10,199,Basic
56839,S009354,2024-11,199,Basic
56840,S009354,2024-12,199,Basic
56841,S009355,2024-09,699,Premium
56842,S009355,2024-10,699,Premium
56843,S009355,2024-11,699,Premium
56844,S009355,2024-12,699,Premium
56845,S009356,2024-07,399,Standard
56846,S009356,2024-08,399,Standard
56847,S009356,2024-09,399,Standard
56848,S009356,2024-10,399,Standard
56849,S009356,2024-11,399,Standard
56850,S009356,2024-12,399,Standard
56851,S009357,2024-03,399,Standard
56852,S009357,2024-04,399,Standard
56853,S009357,2024-05,399,Standard
56854,S009357,2024-06,399,Standard
56855,S009357,2024-07,399,Standard
56856,S009357,2024-08,399,Standard
56857,S009357,2024-09,399,Standard
56858,S009357,2024-10,399,Standard
56859,S009357,2024-11,399,Standard
56860,S009357,2024-12,399,Standard
56861,S009358,2024-09,199,Basic
56862,S009358,2024-10,199,Basic
56863,S009358,2024-11,199,Basic
56864,S009358,2024-12,199,Basic
56865,S009359,2024-01,399,Standard
56866,S009359,2024-02,399,Standard
56867,S009359,2024-03,399,Standard
56868,S009359,2024-04,399,Standard
56869,S009359,2024-05,399,Standard
56870,S009359,2024-06,399,Standard
56871,S009359,2024-07,399,Standard
56872,S009359,2024-08,399,Standard
56873,S009359,2024-09,399,Standard
56874,S009359,2024-10,399,Standard
56875,S009359,2024-11,399,Standard
56876,S009359,2024-12,399,Standard
56877,S009360,2024-08,399,Standard
56878,S009360,2024-09,399,Standard
56879,S009360,2024-10,399,Standard
56880,S009360,2024-11,399,Standard
56881,S009360,2024-12,399,Standard
56882,S009361,2024-06,199,Basic
56883,S009361,2024-07,199,Basic
56884,S009361,2024-08,199,Basic
56885,S009361,2024-09,199,Basic
56886,S009361,2024-10,199,Basic
56887,S009361,2024-11,199,Basic
56888,S009361,2024-12,199,Basic
56889,S009362,2024-01,199,Basic
56890,S009362,2024-02,199,Basic
56891,S009362,2024-03,199,Basic
56892,S009362,2024-04,199,Basic
56893,S009362,2024-05,199,Basic
56894,S009362,2024-06,199,Basic
56895,S009362,2024-07,199,Basic
56896,S009362,2024-08,199,Basic
56897,S009362,2024-09,199,Basic
56898,S009362,2024-10,199,Basic
56899,S009362,2024-11,199,Basic
56900,S009362,2024-12,199,Basic
56901,S009363,2024-08,699,Premium
56902,S009363,2024-09,699,Premium
56903,S009363,2024-10,699,Premium
56904,S009363,2024-11,699,Premium
56905,S009363,2024-12,699,Premium
56906,S009364,2024-10,399,Standard
56907,S009364,2024-11,399,Standard
56908,S009364,2024-12,399,Standard
56909,S009365,2024-03,199,Basic
56910,S009365,2024-04,199,Basic
56911,S009365,2024-05,199,Basic
56912,S009365,2024-06,199,Basic
56913,S009365,2024-07,199,Basic
56914,S009365,2024-08,199,Basic
56915,S009365,2024-09,199,Basic
56916,S009365,2024-10,199,Basic
56917,S009365,2024-11,199,Basic
56918,S009365,2024-12,199,Basic
56919,S009366,2024-02,199,Basic
56920,S009366,2024-03,199,Basic
56921,S009366,2024-04,199,Basic
56922,S009366,2024-05,199,Basic
56923,S009366,2024-06,199,Basic
56924,S009366,2024-07,199,Basic
56925,S009366,2024-08,199,Basic
56926,S009366,2024-09,199,Basic
56927,S009366,2024-10,199,Basic
56928,S009366,2024-11,199,Basic
56929,S009366,2024-12,199,Basic
56930,S009367,2024-04,699,Premium
56931,S009367,2024-05,699,Premium
56932,S009367,2024-06,699,Premium
56933,S009367,2024-07,699,Premium
56934,S009367,2024-08,699,Premium
56935,S009367,2024-09,699,Premium
56936,S009367,2024-10,699,Premium
56937,S009367,2024-11,699,Premium
56938,S009367,2024-12,699,Premium
56939,S009368,2024-04,199,Basic
56940,S009368,2024-05,199,Basic
56941,S009368,2024-06,199,Basic
56942,S009368,2024-07,199,Basic
56943,S009369,2024-06,199,Basic
56944,S009369,2024-07,199,Basic
56945,S009369,2024-08,199,Basic
56946,S009369,2024-09,199,Basic
56947,S009369,2024-10,199,Basic
56948,S009369,2024-11,199,Basic
56949,S009369,2024-12,199,Basic
56950,S009370,2024-06,399,Standard
56951,S009370,2024-07,399,Standard
56952,S009370,2024-08,399,Standard
56953,S009370,2024-09,399,Standard
56954,S009370,2024-10,399,Standard
56955,S009370,2024-11,399,Standard
56956,S009370,2024-12,399,Standard
56957,S009371,2024-12,699,Premium
56958,S009372,2024-06,199,Basic
56959,S009372,2024-07,199,Basic
56960,S009373,2024-11,199,Basic
56961,S009373,2024-12,199,Basic
56962,S009374,2024-06,399,Standard
56963,S009374,2024-07,399,Standard
56964,S009374,2024-08,399,Standard
56965,S009374,2024-09,399,Standard
56966,S009374,2024-10,399,Standard
56967,S009374,2024-11,399,Standard
56968,S009374,2024-12,399,Standard
56969,S009375,2024-06,699,Premium
56970,S009375,2024-07,699,Premium
56971,S009375,2024-08,699,Premium
56972,S009375,2024-09,699,Premium
56973,S009375,2024-10,699,Premium
56974,S009375,2024-11,699,Premium
56975,S009375,2024-12,699,Premium
56976,S009376,2024-10,199,Basic
56977,S009376,2024-11,199,Basic
56978,S009376,2024-12,199,Basic
56979,S009377,2024-03,199,Basic
56980,S009377,2024-04,199,Basic
56981,S009377,2024-05,199,Basic
56982,S009377,2024-06,199,Basic
56983,S009377,2024-07,199,Basic
